created_at,tweet_id,tweet,label,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,language,emoji,entity,hashtags,filter_char,mul_spa
15-10-2020 00:09,1.32E+18,"The #regeneron people know #Trump is trying once again to politicize a #COVID19 treatment.

Look at what happened to #HydroxyChloroquine https://t.co/VVUv7q1J23",covid19,0,0,Twitter for Android,453480269,Info_Viking,megacoolmike,"My take on the things I read in the papers, see on TV and find on the Internet.",02-01-2012 23:51,69,New York,40.7127281,-74.0060152,New York,United States of America,North America,New York,NY,01:07.9,en,"The #regeneron people know #Trump is trying once again to politicize a #COVID19 treatment.

Look at what happened to #HydroxyChloroquine https://t.co/VVUv7q1J23",the regeneron people know trump is trying once again to politicize a covid19 treatment  look at what happened to hydroxychloroquine ,the regeneron people know trump is trying once again to politicize a covid19 treatment  look at what happened to hydroxychloroquine,the regeneron people know trump is trying once again to politicize a covid19 treatment  look at what happened to hydroxychloroquine,the regeneron people know trump is trying once again to politicize a covid19 treatment look at what happened to hydroxychloroquine
15-10-2020 00:09,1.32E+18,"#Trump: I don't mind running against sleepy Joe but I wouldn't want to run against her [Amy Coney Barrett]. Please Amy, promise me you'll never run!

Goddammit, now I agree with Trump about something. 2020 is the pits.",trump,2,1,Twitter Web App,8436472,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",26-08-2007 05:56,1185,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,01:08.3,en,"#Trump: I don't mind running against sleepy Joe but I wouldn't want to run against her [Amy Coney Barrett]. Please Amy, promise me you'll never run!

Goddammit, now I agree with Trump about something. 2020 is the pits.",trump i dont mind running against sleepy joe but i wouldnt want to run against her amy coney barrett please amy promise me youll never run  goddammit now i agree with trump about something 2020 is the pits,trump i dont mind running against sleepy joe but i wouldnt want to run against her amy coney barrett please amy promise me youll never run  goddammit now i agree with trump about something 2020 is the pits,trump i dont mind running against sleepy joe but i wouldnt want to run against her amy coney barrett please amy promise me youll never run  goddammit now i agree with trump about something 2020 is the pits,trump i dont mind running against sleepy joe but i wouldnt want to run against her amy coney barrett please amy promise me youll never run goddammit now i agree with trump about something 2020 is the pits
15-10-2020 00:09,1.32E+18,"Read the replies.  

Note that Ice Cube is signing on to help consult on deploying a $500 billion fund #Trump has earmarked to assist the African American community.  

But many leftists are upset because, apparently, #OrangeManBad.

This is insane. https://t.co/qRIikrqpb1",trump,225,127,Twitter Web App,1.21E+18,AwakenedOutlaw⚒️,AwakenedOutlaw,"God & Country!!! 🇺🇸 Believer, Father, Husband, Veteran & Patriot",05-01-2020 17:26,94926,,,,,,,,,01:09.0,en,"Read the replies.  

Note that Ice Cube is signing on to help consult on deploying a $500 billion fund #Trump has earmarked to assist the African American community.  

But many leftists are upset because, apparently, #OrangeManBad.

This is insane. https://t.co/qRIikrqpb1",read the replies    note that ice cube is signing on to help consult on deploying a 500 billion fund trump has earmarked to assist the african american community    but many leftists are upset because apparently orangemanbad  this is insane ,read the replies    note that ice cube is signing on to help consult on deploying a 500 billion fund trump has earmarked to assist the african american community    but many leftists are upset because apparently orangemanbad  this is insane,read the replies    note that ice cube is signing on to help consult on deploying a 500 billion fund trump has earmarked to assist the african american community    but many leftists are upset because apparently orangemanbad  this is insane,read the replies note that ice cube is signing on to help consult on deploying a 500 billion fund trump has earmarked to assist the african american community but many leftists are upset because apparently orangemanbad this is insane
15-10-2020 00:09,1.32E+18,What a load of rubbish. Black communities have had it hard for many years now. Not just the last 4 years. Are u winding me up. Most black films are minimum 20 years old and Tupac was screaming it from the 90s.  So pleasehas everyone in the world lost their memory #icecube #trump,black,0,0,Twitter for iPhone,9.55E+17,pepp,pepp32948008,.....,20-01-2018 23:31,3,"London, England",51.5073219,-0.1276474,London,United Kingdom,Europe,England,ENG,01:08.7,en,What a load of rubbish. Black communities have had it hard for many years now. Not just the last 4 years. Are u winding me up. Most black films are minimum 20 years old and Tupac was screaming it from the 90s.  So pleasehas everyone in the world lost their memory #icecube #trump,what a load of rubbish black communities have had it hard for many years now not just the last 4 years are u winding me up most black films are minimum 20 years old and tupac was screaming it from the 90s  so pleasehas everyone in the world lost their memory icecube trump,what a load of rubbish black communities have had it hard for many years now not just the last 4 years are u winding me up most black films are minimum 20 years old and tupac was screaming it from the 90s  so pleasehas everyone in the world lost their memory icecube trump,what a load of rubbish black communities have had it hard for many years now not just the last 4 years are u winding me up most black films are minimum 20 years old and tupac was screaming it from the 90s  so pleasehas everyone in the world lost their memory icecube trump,what a load of rubbish black communities have had it hard for many years now not just the last 4 years are u winding me up most black films are minimum 20 years old and tupac was screaming it from the 90s so pleasehas everyone in the world lost their memory icecube trump
15-10-2020 00:09,1.32E+18,"#Trump’s #COVID Response: He lied to us for months and encouraged us to live recklessly during a #pandemic, and when it got to him he received every top-tier treatment and medication to ensure his survival while our friends and family died alone. Remember that when you #vote.",covid19,0,0,Twitter for iPhone,2579544518,Brandon Boyd,ItsBrandonBoyd,I'm just here to talk to myself and hope people are listening.,21-06-2014 00:55,145,"Washington, DC",38.8949924,-77.0365581,Washington,United States of America,North America,District of Columbia,DC,01:09.4,en,"#Trump’s #COVID Response: He lied to us for months and encouraged us to live recklessly during a #pandemic, and when it got to him he received every top-tier treatment and medication to ensure his survival while our friends and family died alone. Remember that when you #vote.",trumps covid response he lied to us for months and encouraged us to live recklessly during a pandemic and when it got to him he received every toptier treatment and medication to ensure his survival while our friends and family died alone remember that when you vote,trumps covid response he lied to us for months and encouraged us to live recklessly during a pandemic and when it got to him he received every toptier treatment and medication to ensure his survival while our friends and family died alone remember that when you vote,trumps covid response he lied to us for months and encouraged us to live recklessly during a pandemic and when it got to him he received every toptier treatment and medication to ensure his survival while our friends and family died alone remember that when you vote,trumps covid response he lied to us for months and encouraged us to live recklessly during a pandemic and when it got to him he received every toptier treatment and medication to ensure his survival while our friends and family died alone remember that when you vote
15-10-2020 00:09,1.32E+18,@RealRLimbaugh Tell others how #Trump has helped you and your family and your employees!,trump,0,0,Twitter Web App,102398751,NJ MAGA 🇺🇸✝️,NJCommonSense,#Resisting unconstitutional globalist control of NJ.  #MAGA #KAG. Defending the American Way of Life As Founded under God!,06-01-2010 15:26,15060,"New Jersey, USA",40.0757384,-74.4041622,,United States of America,North America,New Jersey,NJ,01:09.8,en,@RealRLimbaugh Tell others how #Trump has helped you and your family and your employees!, tell others how trump has helped you and your family and your employees,tell others how trump has helped you and your family and your employees,tell others how trump has helped you and your family and your employees,tell others how trump has helped you and your family and your employees
15-10-2020 00:09,1.32E+18,"@drinisthebest @CBSEveningNews @weijia I think when u look at ALL the trademarks Ivanka got approved from CHINA very shortly after #Trump took office...

He is conning his voters &amp; most are willing to let themselves be lied too...

Some people will actually let u just lie cheat and steal from them.

Its very sad",trump,0,0,Twitter for Android,7.03E+17,Mr. Balloon Pimp,mrballoonpimp,I am just a writer of simple thoughts.Everyone shares everything mindlessly I am just a nobody in a world where everyone wants to be a somebody sharing ideas.,26-02-2016 03:38,907,United States,39.7837304,-100.4458825,,United States,North America,,,01:10.2,en,"@drinisthebest @CBSEveningNews @weijia I think when u look at ALL the trademarks Ivanka got approved from CHINA very shortly after #Trump took office...

He is conning his voters &amp; most are willing to let themselves be lied too...

Some people will actually let u just lie cheat and steal from them.

Its very sad",   i think when u look at all the trademarks ivanka got approved from china very shortly after trump took office  he is conning his voters amp most are willing to let themselves be lied too  some people will actually let u just lie cheat and steal from them  its very sad,i think when u look at all the trademarks ivanka got approved from china very shortly after trump took office  he is conning his voters amp most are willing to let themselves be lied too  some people will actually let u just lie cheat and steal from them  its very sad,i think when u look at all the trademarks ivanka got approved from china very shortly after trump took office  he is conning his voters amp most are willing to let themselves be lied too  some people will actually let u just lie cheat and steal from them  its very sad,i think when u look at all the trademarks ivanka got approved from china very shortly after trump took office he is conning his voters amp most are willing to let themselves be lied too some people will actually let u just lie cheat and steal from them its very sad
15-10-2020 00:09,1.32E+18,#TrumpRallyIowa #MAGA #KAG #FourMoreYears #Trump #TrumpPence2020 #VoteEarly #Vote2020 #VoteInPerson = SAFER. #VoteRED2020RemoveEveryDemocrat #Democrat are destroying America!! https://t.co/B0sghpUVuC,iowa,1,0,Twitter for iPhone,1.31E+18,👻🎃Latinas _4_Trump🎃👻 🇺🇸Proud Supporter 🇺🇸,Latinas_4_Trump,"Fellow patriots, yet again this was another attempt 2 silence our voices. I was LOCKED OUT 4 my conservative views and I lost all my followers. Follow back Tnks",22-09-2020 02:07,109,,,,,,,,,01:10.9,en,#TrumpRallyIowa #MAGA #KAG #FourMoreYears #Trump #TrumpPence2020 #VoteEarly #Vote2020 #VoteInPerson = SAFER. #VoteRED2020RemoveEveryDemocrat #Democrat are destroying America!! https://t.co/B0sghpUVuC,trumprallyiowa maga kag fourmoreyears trump trumppence2020 voteearly vote2020 voteinperson  safer votered2020removeeverydemocrat democrat are destroying america ,trumprallyiowa maga kag fourmoreyears trump trumppence2020 voteearly vote2020 voteinperson  safer votered2020removeeverydemocrat democrat are destroying america,trumprallyiowa maga kag fourmoreyears trump trumppence2020 voteearly vote2020 voteinperson  safer votered2020removeeverydemocrat democrat are destroying america,trumprallyiowa maga kag fourmoreyears trump trumppence2020 voteearly vote2020 voteinperson safer votered2020removeeverydemocrat democrat are destroying america
15-10-2020 00:09,1.32E+18,SE Cupp: Trump is #Self-destructing in the eleventh hour - https://t.co/3ruESGhixL - #DonaldTrump #Election,trump,0,0,The Global Herald,96718576,The Global Herald,TheGlobalHerald,Latest news and opinion from The Global Herald online newspaper.,14-12-2009 07:50,271,,,,,,,,,01:10.5,en,SE Cupp: Trump is #Self-destructing in the eleventh hour - https://t.co/3ruESGhixL - #DonaldTrump #Election,se cupp trump is selfdestructing in the eleventh hour    donaldtrump election,se cupp trump is selfdestructing in the eleventh hour    donaldtrump election,se cupp trump is selfdestructing in the eleventh hour    donaldtrump election,se cupp trump is selfdestructing in the eleventh hour donaldtrump election
15-10-2020 00:09,1.32E+18,Inside Hunter Biden's murky history of business dealings in China https://t.co/BjModXIuKC via @nypost #HunterBiden #TrumpIsALaughingStock #TrumpPence2020 #Trump #JoeBiden,biden,1,1,Twitter for iPhone,364373899,Jeffrey Hester,Megaphone_Jeff,"Retired P.E. Teacher/Football/Basketball Coach. 85% of #MEDIASUCKS. #MAGA #KAG2020 #TRUMP2020 Motorcyclist, Happily Married.",29-08-2011 17:24,4167,I live next door to you.,,,,,,,,01:11.7,en,Inside Hunter Biden's murky history of business dealings in China https://t.co/BjModXIuKC via @nypost #HunterBiden #TrumpIsALaughingStock #TrumpPence2020 #Trump #JoeBiden,inside hunter bidens murky history of business dealings in china  via  hunterbiden trumpisalaughingstock trumppence2020 trump joebiden,inside hunter bidens murky history of business dealings in china  via  hunterbiden trumpisalaughingstock trumppence2020 trump joebiden,inside hunter bidens murky history of business dealings in china  via  hunterbiden trumpisalaughingstock trumppence2020 trump joebiden,inside hunter bidens murky history of business dealings in china via hunterbiden trumpisalaughingstock trumppence2020 trump joebiden
